,material_id,800,index,formula_pretty_reduced,spacegroup_symbol,fav,fav_tot,298,298_tot,0.2,0.5,0.001,Conductor?
447,mp-567628,0.0,178,Rb2LiDyBr6,Fm-3m,6.5164583043530655,2.460201696476704,1.1367747632528729,5.846300102302949,6.6864863707,6.6864863707,0.208,False
448,mp-567652,0.0,202,Cs2LiYCl6,Fm-3m,6.056072077364093,3.609264106578281,2.136660188836248,5.4749951762583615,5.7373805251,6.101383528,0.7401574803149606,False
449,mp-567658,0.0,256,Ba2Li3NbN4,C2/c,11.865289779125876,9.922006503228548,3.973561519875319,7.574569837131028,12.3735391605,14.7493390232,0.8803418803418803,False
450,mp-567967,,18,LiGaI4,P2_1/c,5.795412414498678,3.30739841419074,1.5573700012817355,4.784979667996221,4.1129026106,4.2060610891,0.9035087719298246,
451,mp-568273,0.0,14,LiI,P6_3/mmc,6.112890167487163,4.03875930755117,2.440095558128246,5.395161880188105,5.0955640084,5.0955640084,0.936,False
452,mp-568365,0.0,426,Li6Br3N,Ibca,9.674260179696374,7.712753867718896,3.197783890920853,5.703910440839798,4.3618314426,4.3618314426,0.9770992366412212,False
453,mp-568385,0.0,285,SrLiGaN2,C2/m,13.173163056517817,9.850250162001329,2.3286236111544985,6.0096113568163565,7.7875400595,7.7875400595,0.9659863945578232,False
454,mp-569055,7.958e-05,79,CsLi2I3,P-4m2,8.045380420771064,3.707521443695296,1.5106927743237335,5.923184788279858,7.0323807598,7.8115366013,0.9333333333333332,True
455,mp-569085,0.0,33,Li6Br3N,P2_1/c,9.54299472737926,7.753249427877931,2.8179097134176665,4.423896447095341,3.2978111121,5.587124799,0.976,False
456,mp-569117,0.0,561,CsLi2Cl3,Immm,7.995100998315922,4.86780372870241,2.4432655361786364,5.901372969250597,4.5836274775,4.5836274775,0.9754601226993864,False
457,mp-569238,,29,Cs3LiI4,P2_1/m,7.247977053385741,2.2184388340514243,1.0573751361349075,5.691035184098165,7.0721973091,7.0721973091,0.7432432432432432,
458,mp-569282,0.0,110,LiCa10MgSb9,P4_2/mnm,6.652043507349127,4.099926366677733,3.027321485153616,5.953092009753441,7.213440709,7.213440709,0.6689655172413793,False
459,mp-569450,0.0,296,LiB6C,Amm2,11.655373476395487,20.750792087485053,11.655673320392529,9.285790135430418,7.8916939942,7.8916939942,0.7580645161290323,False
460,mp-569782,1.877e-06,55,Sr2LiCBr3N2,Fd-3m,6.519811683658492,8.019393734386291,2.261971113266791,5.802194539100494,5.1583618602,6.3189933048,0.8064516129032258,True
461,mp-570080,,788,Li2TeSe3,P2_1/c,6.688476992084624,4.521766637585496,2.826167606785612,5.779884867700629,5.2624769473,5.2624769473,0.9411764705882352,
462,mp-570097,0.0,638,Sr(Li2P)2,R-3m,10.324818769992032,8.130858784110156,5.023204336192007,7.81649196343712,7.1620994848,13.6079892627,0.9470198675496688,False
463,mp-570379,0.0,152,Cs2LiLuCl6,Fm-3m,5.883231724490449,4.028111995932994,2.3801413855051843,5.634762126026885,5.8580357569,5.8580357569,0.2666666666666666,False
464,mp-570756,0.0,795,Cs3Li2Cl5,Imm2,9.546357333462009,4.219846618100627,2.2025229027501725,6.565131937641738,8.5566655593,8.5566655593,0.9682539682539684,False
465,mp-570935,,438,LiI,P6_3mc,8.271023886420728,5.054470378250553,1.732562137973974,5.803855632381548,7.9086750466,7.9086750466,0.8428571428571429,
466,mp-570948,0.0,474,LiCaGaN2,P2_1/c,13.329469880842424,10.660516466658043,6.354101631010966,10.031693683063333,9.2910768382,12.0212370186,0.949685534591195,False
467,mp-571390,0.0,836,Cs2LiCl3,Cmcm,9.18702247543829,3.842982232969745,2.0627001022121787,6.808580499065492,8.1928832449,9.3314354532,0.912280701754386,False
468,mp-571409,4.453e-05,505,Cs2Li3Br5,C2/m,7.888272358851618,3.836521443285553,1.8733166596158028,5.212152611061617,5.4092299603,9.1337130674,0.9703703703703704,True
469,mp-571527,0.0,374,Cs2LiInCl6,R-3m,6.758561902258107,3.943525171614336,2.172988351337496,5.7505536888540005,5.0991105931,5.0991105931,0.7563025210084033,False
470,mp-571666,0.0,172,CsLi3Cl4,Cmcm,7.943279134567517,5.16587956477137,2.9281147662409825,5.82027354054262,4.0298382774,5.5410276359,0.9751552795031057,False
471,mp-573677,0.0,613,Ba2Li3TaN4,C2/c,12.099728416831733,9.770952387408087,3.95282534274193,7.935667306129863,14.8073574489,14.8073574489,0.8608695652173913,False
472,mp-574653,0.0,57,Cs2LiIr(CN)6,Fm-3m,10.44806875847682,10.183046388378616,2.20872487470354,7.042482356914673,9.5189378912,9.5189378912,0.84,False
473,mp-5769,0.0,239,Li3SbO4,P2/c,10.53922891888774,11.275458374757472,6.292962410991199,8.232718379554193,5.5247450374,6.6506999314,0.9290322580645162,False
474,mp-582259,0.0,189,Li7VN4,P4_2/nmc,13.014300310721367,13.39129406920748,8.316577732177217,8.855993936338033,4.9718200493,8.5515730468,0.9787234042553192,False
475,mp-5832,0.0,765,Li2Ge7O15,Pbcn,10.2741013515337,11.81248627953413,4.24941042080011,5.151309905308988,3.6467248803,3.6467248803,0.9366197183098592,False
476,mp-5840,0.0,185,LiScO2,I4_1/amd,9.848511640988171,10.818305340004576,7.1709777074970775,6.421202025863769,3.7469099035,11.2848113288,0.9551282051282052,False
477,mp-585305,2.154e-05,428,Li9Bi3P8O29,P-3c1,9.56045109369136,13.061516587939154,3.8467733890058216,7.449067848261111,-3.9484639369,-3.9484639369,0.8034188034188035,True
478,mp-5853,0.0,676,LiSi2N3,Cmc2_1,11.465484386184702,16.77275703361367,9.350265334042035,10.085106549472886,8.7547306879,10.8729972927,0.6344827586206897,False
479,mp-5854,0.0,554,LiGaO2,Pna2_1,12.696555715789437,11.85881785349766,6.088014575338444,10.173755820822548,12.4405223391,12.7043102349,0.8551724137931035,False
480,mp-5914,0.0,579,Li3BN2,I4_1/amd,11.606218358860502,16.163295774384014,6.740050646897808,6.547363660916335,3.2208037143,3.2208037143,0.9206349206349206,False
481,mp-5990,0.0,441,CsLi(B3O5)2,I-42d,27.217454568596043,19.162532769403157,2.9731343364548968,4.125341204160586,16.3215031717,19.348197652,0.9854014598540146,False
482,mp-6011,0.0,425,Ba4LiMo2N7,P2/c,10.765127790106614,8.84021608531987,3.2990445919175952,4.065498094883275,-1.2690496981,3.5487132453,0.990990990990991,False
483,mp-6031,0.0,44,Li16Nb2N8O,R-3,12.58636480009253,12.59607543659657,7.450036983034786,8.705449975526383,5.3841232309,14.5717101302,0.91156462585034,False
484,mp-606680,0.0,198,CsLi2Br3,Immm,7.313275561051437,3.887237546710297,1.9252239417042796,5.208875888924849,3.3449434663,7.8162566875,0.98,False
485,mp-6075,0.0,403,Ba2Li(BO2)5,P2_1/m,25.3443484171641,17.829700546709677,4.265282804559517,6.712533181451241,17.953243455,28.0483233062,0.9635036496350364,False
486,mp-608311,,91,Cs2Li3I5,C2/m,7.09250847414413,3.3006070925507958,1.472407250759672,4.778614574453841,2.690726161,2.690726161,0.96,
487,mp-6099,0.0,724,LiSc(SiO3)2,P2_1/c,9.722716473799558,14.3131828579245,6.031641682301139,7.775684366649324,6.4695471499,8.3246059029,0.6842105263157895,False
488,mp-6113,0.0,479,LiTiAsO5,Pnma,8.980077423890798,11.87946672713224,5.288978135421433,5.633695967914749,3.1303793188,3.6427227542,0.8308823529411765,False
489,mp-6126,0.0,454,LiCdBO3,P-6,12.866945986233326,14.022677904077534,3.4067357643957226,9.01445856968405,11.5332178095,11.5332178095,0.7291666666666666,False
490,mp-613442,0.0,832,LiIO3,P6_3,10.370088920681262,10.372060956402278,4.556444665517877,8.379541325405254,8.2506089842,8.9695694647,0.8661417322834646,False
491,mp-6134,0.0,382,LiCaAlF6,P-31c,11.11374283640714,9.61524674819618,5.580437641931641,8.729628260112468,8.1334224338,9.1609865514,0.9387755102040816,False
492,mp-6146,0.0,551,LiNbZnO4,P4_122,10.029601431481758,10.463754260070187,4.685580391735097,7.623390712519864,6.0347971494,7.2428515589,0.8727272727272727,False
493,mp-616572,7.276e-06,559,Li2P2PdO7,Imma,11.44778550267752,14.367251382347066,4.8198290076011485,7.704744907467032,6.3386751011,14.1180038405,0.7844827586206896,True
494,mp-6175,0.0,742,BaLi2P2O7,C2/c,13.072880905420735,13.742944684309157,4.008204554384535,6.159558257091814,3.7972514632,10.5395814778,0.9741379310344828,False
495,mp-6179,0.0,576,KLiSO4,P6_3,13.974942639310685,13.047154362916544,3.5012368224678494,3.5297631443800177,2.1692110325,13.7209481216,1.0,False
496,mp-6211,0.0,689,RbLiSO4,P2_1/c,14.484713219919792,12.951625040296706,2.7217237683286117,3.312994442424752,4.2025787587,29.0362520552,0.9714285714285714,False
497,mp-6224,0.0,697,LiScSiO4,Pnma,9.204501657941144,13.244304027482857,6.899272746924634,7.42498711638549,4.6963530511,6.7359753475,0.8222222222222222,False
498,mp-6240,0.0,119,LiIn(SiO3)2,C2/c,10.776195640150664,13.985091522525376,4.909603546591975,7.982150459144665,8.6012599925,9.4004560519,0.6308724832214765,False
499,mp-6241,0.0,120,LiGa(SiO3)2,P2_1/c,9.65412734907489,14.166632246032648,6.459808526458421,8.150239711722291,6.3156748743,9.1901712744,0.6644295302013423,False
500,mp-6253,0.0,750,KLiBeF4,P6_3,21.3847673565363,10.180578574281537,3.359068285475704,5.206164706408869,23.7487272882,23.7487272882,0.9081632653061223,False
501,mp-6259,0.0,681,SrLi2Ta2O7,I4/mmm,10.797586154681497,10.078970704482195,4.4264411263801255,5.841561786895433,4.3718300113,6.2088849935,1.0,False
502,mp-6270,0.0,780,Ba2LiReO6,Fm-3m,12.01765174391665,9.260314818329451,4.059707896008352,6.381857463996568,3.7621679204,6.9052450528,0.9908256880733946,False
503,mp-629430,0.0,440,SrLi2CrN3,Pbca,11.724958170057151,11.81205273808824,5.362383965965308,8.094573938989326,5.6963528809,10.6742997062,0.8842975206611571,False
504,mp-6326,8.117e-06,653,LiAlSiO4,P6_422,11.072549197574087,14.407165629253685,5.547340697226858,7.815530314461451,7.1715160331,8.4081472892,0.835820895522388,True
505,mp-6327,8.868e-06,656,LiAlSiO4,P6_422,10.803415601900031,14.924998419171448,5.413212481924199,7.427489027929574,6.9312104218,7.5444318117,0.8809523809523809,True
506,mp-6332,0.0,254,Li2TiSiO5,P4/nmm,9.346399930313469,13.233305244715211,0.535849236694737,0.2520807458541861,3.434511831,9.2900403008,0.8680555555555556,False
507,mp-6340,0.0,453,LiAl(SiO3)2,C2/c,8.513351248895422,14.829518507234807,5.768061555858086,6.629193411922625,5.565329465,5.565329465,0.7123287671232876,False
508,mp-638070,0.0,126,LiB13C2,Imma,6.884639557135621,21.14335206619724,9.946694110883534,5.711788713567222,6.8394310834,6.8394310834,0.616822429906542,False
509,mp-6413,0.0,544,LiDy(PO3)4,C2/c,11.425034757985763,15.296731244349004,4.546272010399928,8.536138614507118,8.406611342,8.8912638456,0.5851851851851851,False
510,mp-6425,2.984e-06,26,Li3In2(PO4)3,R-3,11.435051487043518,13.673097424846295,4.294155587776792,7.11184769504462,5.4449439476,12.5344563369,0.6846846846846847,True
511,mp-6450,0.0,597,K2LiAlP2,Ibam,6.795044672393385,6.439703068056535,4.2203548699726845,4.943782780076187,3.7774806727,4.5431930772,0.993421052631579,False
512,mp-6456,0.0,727,LiNbGeO5,Pnma,8.540918083691068,11.490549667741083,4.918965015542447,5.301308744324592,3.4475360213,5.8216085889,0.7841726618705036,False
513,mp-6478,4.231e-06,502,LiTaGeO5,C2/c,8.18298197197461,11.00728761630998,2.425509886335248,2.329505351715892,-2.9618314558,15.6810740463,0.7018633540372671,True
514,mp-6499,0.0,214,BaLiBO3,P2_1/c,25.004878743460797,13.394774925651369,3.794484588692421,5.767184691930543,21.8920873747,21.8920873747,0.9315068493150684,False
515,mp-6521,0.0,400,LiLaTiO4,P4/nmm,11.292381692326328,10.375412916141572,5.097389504527798,8.317468165248437,8.0137170968,9.104611446,0.7951807228915663,False
516,mp-6527,0.0,81,Na3Li3In2F12,Ia-3d,8.130171840990176,8.233500547981262,4.174079537403666,4.579510828387992,1.6180977598,3.0954915667,0.9931506849315068,False
517,mp-6553,0.0,522,LiSc(SiO3)2,C2/c,9.903487352327865,14.13407575967599,5.9166098974104,8.083989857294648,7.7597951565,8.9875446709,0.6756756756756757,False
518,mp-655591,0.0,370,LiB13C2,Imma,6.9416569907563686,20.92424053387752,9.918245521091537,5.727496776252653,6.2458439702,6.8601903103,0.6090909090909091,False
519,mp-6565,1.647e-05,38,Li3Sc2(PO4)3,P2_1/c,10.439927968464378,13.917571504710326,4.814536339290193,5.441616510995943,3.7907123238,10.6398699505,0.8114754098360656,True
520,mp-6591,0.0,204,SrLiAlF6,P-31c,8.873253017713994,9.07986132948107,4.474536096746302,4.673293024906768,2.9104744184,6.9021152783,0.9618320610687024,False
521,mp-6597,0.0,111,CsLiSO4,Pnma,12.912093854047647,12.262319317716122,1.494177017791768,1.0237230482438469,1.1370415129,2.0186406931,1.0,False
522,mp-6604,0.0,667,Na2LiAlF6,P2_1/c,9.015992698858978,8.768855500887764,5.098798223262028,5.195312433914206,2.6970326479,7.7693430515,0.9927536231884058,False
523,mp-6654,0.0,138,Cs2LiGaF6,P-3m1,7.943667787841715,6.906365661194974,2.820091759262386,4.431944006505788,2.7393427533,2.7393427533,0.9849624060150376,False
524,mp-6663,0.0,408,NaLiGe4O9,Pca2_1,14.393088203707132,11.880788139248477,4.81350269689302,6.45084367102737,4.6190990462,6.0364237071,1.0,False
525,mp-6674,0.0,546,LiLa2SbO6,P2_1/c,9.46997263682854,9.52745686586664,4.311558293743593,8.066898451898346,8.0357759332,8.0357759332,0.8322147651006712,False
526,mp-6711,0.0,858,Na3Li3Al2F12,Ia-3d,9.223952681333293,9.801355330820597,5.219410228125773,5.184286101644671,2.1968261496,3.2752681039,1.0,False
527,mp-6726,0.0,261,CsLiSO4,P2_1/c,15.220930334650747,13.658479428658232,2.22753780836492,3.0604185346675683,3.9371693329,29.1309155928,0.9855072463768116,False
528,mp-673101,0.0,854,LiSn4(PO4)3,P6_3,5.526100373618408,11.792381441819783,2.7827390921064974,2.9807019142120845,2.5367451824,3.9421376067,0.8409090909090909,False
529,mp-673833,,7,Li7VAs4,C2/c,9.60782207569561,7.711565794834163,4.637317827101983,8.047499971225319,6.3721811028,7.4558008754,0.9541984732824428,
530,mp-674531,,273,Li5GeP3,Cc,9.554047917182965,8.204729105433367,5.145575110169752,7.7672091816325874,6.7087558401,6.7087558401,0.961783439490446,
531,mp-6745,0.0,693,LiGa(SiO3)2,C2/c,9.174330921430016,14.111804083104822,5.751997117190725,7.58495652451064,6.2367181368,7.7180021811,0.6375838926174496,False
532,mp-675488,0.0,716,Li6I3N,I4/m,8.35080269976822,6.722047260796968,1.783432537821588,2.38361027965156,-1.5578469868,6.2993760626,1.0,False
533,mp-675800,,164,Li5TiP3,C2/c,10.109371747105731,8.856140688820945,6.211245678326938,8.193523795841903,7.3390010968,12.671496864,0.9681528662420382,
534,mp-675941,7.939e-06,142,Li7IN2,R3m,11.78458283875073,10.742375334035357,3.698045748603485,6.320554627319281,6.6444836535,18.2000644128,0.9869281045751634,True
535,mp-6765,0.0,210,Li3AlGeO5,Pna2_1,12.542912663684,12.999251360926165,6.297295324573145,9.209788436833216,8.2535393597,12.277275809,0.9548387096774194,False
536,mp-676650,0.0,275,Li6Br3N,I4/m,8.750726699270611,7.231249629203578,2.55465723681028,3.947502775168552,-2.2608737507,6.4529387474,1.0,False
537,mp-677627,0.0,763,Li3Nd3(TeO6)2,Ia-3d,13.674456953424594,11.433439728131145,5.64742247529056,10.866765809430404,10.6101793709,12.0277336867,0.9235668789808916,False
538,mp-6782,0.0,848,Li2ZrTeO6,R3,10.589570177959528,11.451318121297792,6.332157939368866,7.948353559112327,4.8343382586,5.9555810517,0.8082191780821918,False
539,mp-6783,0.0,849,NaLiSO4,P31c,12.2426538359136,13.136529184353464,3.442676334440316,2.7567806737020906,-2.3496382763,13.7244357576,0.9680851063829788,False
540,mp-6799,0.0,564,LiCa4(BN2)3,Im-3m,10.89242086303003,12.171841423604173,6.175090055457312,9.784533114008395,11.5041595128,11.5041595128,0.6216216216216216,False
541,mp-6800,0.0,769,KLiSO4,P31c,13.98588654166163,13.094775617509608,3.4445132695199745,3.4748330548043445,1.5397719534,13.7224931301,1.0,False
542,mp-684024,8.158e-06,337,Li2SiN2,Pbca,12.080324629001192,14.690691496301312,8.182723244174387,8.62775768232576,5.3257608355,7.325171574,0.9240506329113924,True
543,mp-6844,0.0,466,KLi3Si12(SnO15)2,P6/mcc,13.861190370200198,15.18377687054554,4.51201115855749,6.526200629644755,7.4252776175,12.7005760132,0.9076923076923076,False
544,mp-685194,0.0,243,Li4Ti5O12,C2/c,11.173731136940502,11.653045276881205,5.061855743625911,8.71254966623944,8.602341174,8.602341174,0.8545454545454545,False
545,mp-685991,,631,Li5SiP3,Cc,9.654947492739602,8.875382200077542,5.828358822320261,7.794003493122013,6.5735884865,8.4853157588,0.9626865671641792,
546,mp-686004,,96,Li3ScCl6,C2,7.008134794371109,5.553093838863077,3.316431310910414,4.890665814291599,3.5616951839,4.9490026236,1.0,
547,mp-6884,0.0,647,Cs2LiCo(CN)6,Fm-3m,7.616532411910583,4.877435252686855,1.0071909657082536,2.418842639327264,2.502063508,9.7673321043,1.0,False
548,mp-696127,,475,Li10Ge(PSe6)2,P4_2mc,6.701478964907662,5.282329296924344,2.490910614627261,3.73649762096098,2.9611797004,5.7748602565,1.0,
549,mp-696128,0.0001127,269,Li10Ge(PS6)2,P4_2mc,7.6125824294426385,7.633182813607665,2.1860371569054267,1.963787161413906,-2.276746458,4.7166102698,1.0,True
550,mp-696129,0.0001002,267,Li10Si(PS6)2,P4_2mc,7.684621788113198,7.737805632317104,2.0289845902821675,1.8806688205063464,-2.5509604559,5.0126147208,1.0,True
551,mp-7020,0.0,819,LiYO2,P2_1/c,11.325920592216155,10.095325808600888,5.62506965547898,6.600943386920805,4.5168442088,5.4239613362,0.96875,False
552,mp-703273,0.0,103,KBaLiZnF6,R3m,11.154386735518866,6.704824371244872,3.915215081341583,9.394978304963924,10.7549740864,10.7549740864,0.7378048780487805,False
553,mp-706277,,644,Li10Si(PSe6)2,P4_2mc,7.729732259467828,6.346601880342388,2.636352231905557,4.031032810045948,3.2180664125,5.7704728656,1.0,
554,mp-7117,7.686e-05,856,LiAlSe2,Pna2_1,9.49955482040411,6.840320017681543,3.284000558337101,7.138273718556847,9.2970462767,9.2970462767,0.7870370370370371,True
555,mp-7137,0.0,363,LiTbO2,Pnma,12.248527509102566,9.91961831368276,5.039642046133735,8.290429821772335,6.0443532671,6.0443532671,0.9691358024691358,False
556,mp-7205,0.0,773,LiInSiO4,Pnma,9.21805680005576,12.418556839406328,5.83281707131813,7.513290043427007,6.459431074,6.459431074,0.8064516129032258,False
557,mp-736,6.211e-05,77,Li3P,P6_3/mmc,10.04892501010666,9.182009311808732,6.12674011420728,6.6639850487618055,6.583336169,14.4643494923,0.9935897435897436,True
